customernumber,date,salutation,title,domain,datecreated,newsletter,model,paymenttype,deliverytype,invoicepostcode,delivpostcode,voucher,advertisingdatacode,case,numberitems,gift,entry,points,shippingcosts,deliverydatepromised,deliverydatereal,weight,remi,cancel,used,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,target90
45189,02/04/2008,1,0,9,02/04/2008,0,3,1,1,25,,0,,2,1,0,1,0,0,02/05/2008,02/04/2008,488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36806,02/04/2008,1,0,4,02/04/2008,0,1,0,0,17,,0,,3,1,0,0,0,0,02/05/2008,11/04/2008,757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37843,02/04/2008,2,0,4,02/04/2008,0,1,0,0,22,,0,,3,1,0,0,0,0,02/05/2008,02/04/2008,577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53277,02/04/2008,2,0,12,02/04/2008,0,1,0,0,96,91,0,,3,1,0,0,0,0,02/05/2008,03/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44288,02/04/2008,1,0,4,02/04/2008,0,2,1,1,52,,0,,2,3,0,1,0,0,02/05/2008,03/04/2008,388,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
24785,02/04/2008,0,0,12,02/04/2008,1,1,1,1,30,,0,,4,3,0,0,0,0,02/05/2008,05/04/2008,322,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
3861,02/04/2008,2,0,12,01/04/2008,0,1,3,0,10,,0,,5,1,0,0,0,0,02/05/2008,16/04/2008,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
64865,02/04/2008,1,0,4,02/04/2008,0,2,2,0,47,,1,,1,2,0,1,0,0,02/05/2008,03/04/2008,677,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
29005,02/04/2008,2,0,12,02/04/2008,0,2,0,0,44,,0,,4,1,0,1,0,0,02/05/2008,02/04/2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20389,02/04/2008,1,0,8,02/04/2008,0,1,2,0,30,,0,BL,4,2,0,0,0,0,02/05/2008,03/04/2008,1190,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
38140,02/04/2008,0,0,4,02/04/2008,0,3,3,0,85,85,0,,3,1,0,1,0,1,02/05/2008,16/04/2008,554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
740,02/04/2008,0,0,8,02/04/2008,1,1,3,0,14,,0,,1,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52515,02/04/2008,1,0,11,02/04/2008,0,1,0,0,26,,0,,4,8,0,0,0,0,02/05/2008,03/04/2008,2846,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0
55728,02/04/2008,1,0,2,02/04/2008,0,2,2,0,50,,0,,2,5,0,1,0,1,02/05/2008,15/04/2008,963,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
4484,02/04/2008,2,0,6,02/04/2008,0,3,1,1,18,,0,,3,2,0,1,0,0,02/05/2008,03/04/2008,685,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
49652,02/04/2008,1,0,9,02/04/2008,0,3,2,0,38,,0,,3,1,0,1,0,0,02/05/2008,02/04/2008,626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66168,02/04/2008,0,0,11,02/04/2008,0,2,1,1,44,,0,,3,2,0,1,0,0,02/05/2008,02/04/2008,669,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
53773,02/04/2008,2,0,12,02/04/2008,0,1,3,0,82,,0,,3,1,0,0,0,1,02/05/2008,05/04/2008,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52327,02/04/2008,2,0,12,02/04/2008,0,1,1,1,30,,0,,5,5,0,0,0,0,02/05/2008,09/04/2008,549,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1
63889,02/04/2008,1,0,1,02/04/2008,0,1,2,0,81,,1,CA,4,1,0,0,0,0,02/05/2008,02/04/2008,650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10169,02/04/2008,0,0,4,02/04/2008,0,3,1,1,64,,0,,4,4,0,1,0,0,02/05/2008,02/04/2008,905,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
31009,02/04/2008,0,0,9,01/04/2008,0,2,3,0,45,,1,,1,3,0,1,0,0,02/05/2008,08/04/2008,335,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
48222,02/04/2008,2,0,9,02/04/2008,0,3,2,0,22,,0,,2,1,0,1,0,1,02/05/2008,03/04/2008,478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12698,02/04/2008,1,0,3,02/04/2008,0,1,3,0,28,,0,,2,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40298,02/04/2008,0,0,12,02/04/2008,0,2,1,1,41,,0,,5,2,0,1,0,0,02/05/2008,03/04/2008,759,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16629,02/04/2008,0,0,1,02/04/2008,0,2,0,0,45,45,0,,5,9,0,1,0,0,02/05/2008,24/07/2008,2177,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
51119,02/04/2008,2,0,8,02/04/2008,0,1,0,0,35,,0,,4,2,0,0,0,0,02/05/2008,03/04/2008,817,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
52631,02/04/2008,0,0,4,02/04/2008,0,1,3,0,70,,0,BQ,1,1,0,0,0,0,03/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43625,02/04/2008,0,0,4,02/04/2008,0,1,3,0,53,,1,BQ,4,1,0,0,0,0,02/05/2008,03/04/2008,622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11713,02/04/2008,2,0,9,02/04/2008,0,1,1,1,76,,0,BQ,2,1,0,0,0,0,02/05/2008,03/04/2008,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15711,02/04/2008,1,0,12,02/04/2008,0,3,1,1,24,,0,,4,2,0,1,0,0,04/04/2008,03/04/2008,1456,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22248,02/04/2008,0,0,9,02/04/2008,0,1,0,0,99,,0,,3,1,0,0,0,0,02/05/2008,02/04/2008,848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14626,02/04/2008,0,0,8,02/04/2008,1,1,0,0,66,,0,BQ,5,7,0,0,0,0,02/05/2008,03/04/2008,2456,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
22118,02/04/2008,1,0,12,02/04/2008,0,1,3,0,12,,0,AB,2,1,0,0,0,0,02/05/2008,0000-00-00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33693,02/04/2008,2,0,9,02/04/2008,0,1,0,0,20,,1,,3,1,0,0,0,0,02/05/2008,03/04/2008,715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9542,02/04/2008,0,0,9,02/04/2008,0,1,2,0,24,,0,,4,2,0,0,0,0,02/05/2008,03/04/2008,689,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
40767,02/04/2008,2,0,0,02/04/2008,1,1,3,0,6,,0,BQ,1,1,0,0,0,0,03/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51655,02/04/2008,0,0,9,02/04/2008,0,1,0,0,45,,0,,2,1,0,0,0,1,02/05/2008,03/04/2008,549,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42770,02/04/2008,0,0,4,02/04/2008,1,2,1,1,45,,0,,4,1,0,1,0,0,02/05/2008,03/04/2008,874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59266,02/04/2008,1,0,4,02/04/2008,0,3,1,1,44,,0,,3,1,0,1,0,0,02/05/2008,03/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49114,02/04/2008,1,0,12,02/04/2008,0,1,3,0,9,,0,BQ,2,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47639,02/04/2008,1,0,12,02/04/2008,0,2,3,0,41,,0,,4,2,0,1,0,0,02/05/2008,17/04/2008,900,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16084,02/04/2008,0,0,9,02/04/2008,0,2,1,1,50,,0,,4,1,0,1,0,0,02/05/2008,02/04/2008,931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50384,02/04/2008,1,0,11,02/04/2008,1,2,0,0,45,,0,,2,1,0,1,0,1,02/05/2008,03/04/2008,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1666,02/04/2008,0,0,4,02/04/2008,0,3,0,0,79,,0,AQ,4,4,0,0,0,0,02/05/2008,02/04/2008,807,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
2660,02/04/2008,0,0,12,02/04/2008,0,1,0,0,1,,0,,3,1,0,0,0,1,02/05/2008,03/04/2008,764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10613,02/04/2008,0,0,4,02/04/2008,0,3,0,0,30,,0,,5,1,0,1,0,0,02/05/2008,04/04/2008,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55199,02/04/2008,1,0,12,02/04/2008,0,1,2,0,14,,0,,2,1,0,0,0,1,02/05/2008,02/04/2008,443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14663,02/04/2008,1,0,12,02/04/2008,0,1,3,0,47,,0,BQ,1,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43316,02/04/2008,1,0,9,02/04/2008,0,3,2,0,30,,0,,3,2,0,1,0,0,02/05/2008,03/04/2008,746,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20165,02/04/2008,0,0,11,02/04/2008,1,3,0,0,31,,0,,4,4,0,1,0,0,02/05/2008,03/04/2008,1400,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
40565,02/04/2008,0,0,9,02/04/2008,0,3,1,1,30,,0,,1,1,0,1,0,0,02/05/2008,02/04/2008,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54414,02/04/2008,0,0,4,02/04/2008,1,1,3,0,26,,0,,1,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10755,02/04/2008,1,0,9,02/04/2008,0,1,3,0,29,,0,BQ,2,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40188,02/04/2008,1,0,4,02/04/2008,0,1,0,0,36,,0,,3,1,0,0,0,0,02/05/2008,02/04/2008,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59376,02/04/2008,2,0,1,02/04/2008,1,3,2,0,45,,0,,4,2,0,1,0,0,02/05/2008,05/04/2008,1284,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48045,02/04/2008,1,0,3,02/04/2008,0,3,1,1,31,,0,,4,2,0,1,0,0,02/05/2008,04/04/2008,843,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37481,02/04/2008,0,0,9,02/04/2008,0,1,1,1,72,,0,,1,1,0,0,0,0,02/05/2008,03/04/2008,209,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17805,02/04/2008,1,0,0,02/04/2008,1,1,0,0,66,,0,,5,3,0,0,0,0,02/05/2008,02/04/2008,1725,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
56862,02/04/2008,0,0,0,02/04/2008,0,1,2,0,46,,0,,2,1,0,0,0,1,02/05/2008,03/04/2008,112,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
36062,02/04/2008,0,0,0,02/04/2008,0,3,1,1,34,,0,,1,2,0,1,0,0,02/05/2008,03/04/2008,146,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
54175,02/04/2008,2,0,5,02/04/2008,0,3,1,1,65,,0,,3,1,0,1,0,0,02/05/2008,09/05/2008,855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4527,02/04/2008,2,0,9,02/04/2008,0,1,0,0,50,,0,BQ,5,2,0,0,0,0,02/05/2008,05/04/2008,306,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
32340,02/04/2008,0,0,4,02/04/2008,0,1,1,1,79,,0,,2,1,0,0,0,0,02/05/2008,19/04/2008,1106,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
62865,02/04/2008,0,0,12,02/04/2008,0,2,2,0,45,,1,,2,2,0,1,0,0,02/05/2008,03/04/2008,533,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
146,02/04/2008,0,0,8,02/04/2008,0,3,0,0,19,,0,,2,1,0,1,0,1,02/05/2008,03/04/2008,291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13311,02/04/2008,1,0,9,02/04/2008,0,1,3,0,96,,0,,1,1,0,0,0,1,16/04/2008,0000-00-00,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19635,02/04/2008,2,0,12,02/04/2008,0,3,1,1,68,,0,,3,1,0,1,0,0,02/05/2008,12/04/2008,757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50492,02/04/2008,2,0,9,02/04/2008,0,3,1,1,30,,0,,3,2,0,1,0,0,02/05/2008,02/04/2008,229,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31700,02/04/2008,0,0,12,02/04/2008,0,1,3,0,51,,0,,2,1,0,0,0,1,02/05/2008,08/04/2008,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23918,02/04/2008,1,0,12,02/04/2008,0,2,0,0,42,,0,,4,1,0,1,0,0,02/05/2008,03/04/2008,458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17503,02/04/2008,1,0,9,02/04/2008,0,2,0,0,47,,1,,3,1,0,1,0,0,02/05/2008,03/04/2008,530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20307,02/04/2008,1,0,12,02/04/2008,1,3,3,0,60,,0,AQ,5,3,0,0,0,0,02/05/2008,02/04/2008,497,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
26434,02/04/2008,1,0,1,02/04/2008,0,3,0,0,64,,0,,4,2,0,1,0,0,02/05/2008,03/04/2008,204,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
34177,02/04/2008,1,0,4,02/04/2008,0,3,3,0,45,45,0,,3,1,0,1,0,0,02/05/2008,02/04/2008,709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5493,02/04/2008,0,0,4,02/04/2008,0,1,3,0,34,,0,,2,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53694,02/04/2008,1,0,12,02/04/2008,1,3,1,1,34,,0,,4,2,0,1,0,0,02/05/2008,04/04/2008,405,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
37712,02/04/2008,1,0,4,02/04/2008,0,1,0,0,15,,0,,4,1,0,0,0,0,02/05/2008,03/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24004,02/04/2008,1,0,9,02/04/2008,0,1,3,0,22,,0,BQ,2,1,0,0,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29099,02/04/2008,0,0,5,02/04/2008,0,3,3,0,47,,0,,4,1,0,1,0,0,02/05/2008,03/04/2008,672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55397,02/04/2008,1,0,4,02/04/2008,0,1,3,0,10,,0,,2,1,0,0,0,1,02/05/2008,0000-00-00,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20466,02/04/2008,0,0,8,02/04/2008,0,3,2,0,97,,0,,3,1,0,1,0,1,02/05/2008,16/04/2008,554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36066,02/04/2008,2,0,12,02/04/2008,0,1,1,1,10,,0,,2,1,0,0,0,0,02/05/2008,02/04/2008,544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33659,02/04/2008,1,0,11,02/04/2008,0,1,3,0,84,,0,,3,1,0,0,0,1,02/05/2008,02/04/2008,842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18749,02/04/2008,0,0,4,02/04/2008,1,2,2,0,51,,1,,1,3,0,1,0,0,02/05/2008,02/04/2008,1231,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
49308,02/04/2008,0,0,12,02/04/2008,0,1,3,0,54,,0,,2,1,0,0,0,0,03/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41674,02/04/2008,0,0,11,02/04/2008,1,3,1,1,40,,0,,2,1,0,1,0,0,02/05/2008,03/04/2008,576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7265,02/04/2008,1,0,4,02/04/2008,1,1,0,0,76,,0,CA,4,1,0,0,0,0,02/05/2008,03/04/2008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64251,02/04/2008,0,0,4,02/04/2008,1,3,0,0,96,,0,,3,1,0,1,0,1,02/05/2008,16/04/2008,554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43004,02/04/2008,0,0,9,02/04/2008,0,3,1,1,76,,0,,3,1,0,1,0,0,02/05/2008,03/04/2008,496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48716,02/04/2008,1,0,8,02/04/2008,1,3,0,0,95,,0,,4,2,0,1,0,0,02/05/2008,16/04/2008,820,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21719,02/04/2008,2,0,12,02/04/2008,0,1,2,0,46,,0,,3,3,0,0,0,0,02/05/2008,05/04/2008,1048,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
38719,02/04/2008,0,0,4,02/04/2008,0,1,0,0,53,,0,,2,1,0,0,0,1,02/05/2008,03/04/2008,791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45733,02/04/2008,1,0,4,02/04/2008,0,3,3,0,99,,0,,3,1,0,1,0,0,04/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64049,02/04/2008,1,0,9,02/04/2008,0,2,1,1,52,,0,,2,1,0,1,0,0,02/05/2008,02/04/2008,443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59527,02/04/2008,0,0,8,02/04/2008,0,1,2,0,44,44,0,,5,7,0,0,0,0,04/04/2008,03/04/2008,2621,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
26205,02/04/2008,2,0,8,02/04/2008,1,1,3,0,50,,0,BQ,2,1,0,0,0,0,03/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23881,02/04/2008,1,1,12,02/04/2008,0,2,1,1,44,,0,,2,1,0,1,0,0,02/05/2008,02/04/2008,339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27553,02/04/2008,2,0,4,02/04/2008,0,1,0,0,87,,1,,1,4,0,0,0,0,02/05/2008,23/05/2008,1019,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
11097,02/04/2008,2,0,4,02/04/2008,0,2,0,0,53,,1,,1,2,0,1,0,0,02/05/2008,03/04/2008,1364,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5204,02/04/2008,0,0,12,02/04/2008,0,3,2,0,30,,1,,1,2,0,1,0,1,02/05/2008,02/04/2008,714,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
51601,02/04/2008,1,0,4,02/04/2008,0,1,2,0,48,,0,,2,1,0,0,0,1,02/05/2008,02/04/2008,232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5028,02/04/2008,1,0,12,02/04/2008,0,3,1,1,52,,0,,2,1,0,1,0,0,02/05/2008,02/04/2008,692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53855,02/04/2008,0,0,8,02/04/2008,0,1,0,0,59,,0,,3,1,0,0,0,0,02/05/2008,03/04/2008,623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2104,02/04/2008,0,0,4,02/04/2008,0,1,2,0,60,,0,,3,1,0,0,0,0,02/05/2008,03/04/2008,515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19563,02/04/2008,0,0,4,02/04/2008,0,1,0,0,95,,0,,3,1,0,0,0,0,02/05/2008,02/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32926,03/04/2008,0,0,9,03/04/2008,1,3,1,1,67,,0,,2,2,0,1,0,0,16/04/2008,05/04/2008,465,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
52867,03/04/2008,2,0,12,03/04/2008,0,3,0,0,22,,0,,4,1,0,1,0,0,07/04/2008,04/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13357,03/04/2008,2,0,12,03/04/2008,0,1,0,0,78,,0,,4,1,0,0,0,0,07/04/2008,04/04/2008,279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41350,03/04/2008,0,0,8,03/04/2008,0,1,3,0,91,,0,,4,3,0,0,0,0,17/04/2008,15/04/2008,517,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
45776,03/04/2008,1,0,4,03/04/2008,0,1,0,0,42,,0,,1,1,0,0,0,1,07/04/2008,04/04/2008,280,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37990,03/04/2008,0,0,3,03/04/2008,0,2,2,0,37,,1,,1,2,0,1,0,0,07/04/2008,04/04/2008,354,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21066,03/04/2008,2,0,12,03/04/2008,0,1,3,0,73,,0,,5,1,0,0,0,0,07/04/2009,05/04/2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5811,03/04/2008,1,0,12,03/04/2008,0,1,0,0,44,,0,,4,2,0,0,0,0,17/04/2008,04/04/2008,491,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5507,03/04/2008,2,0,9,03/04/2008,0,1,0,0,71,,0,,2,1,0,0,0,1,07/04/2008,04/04/2008,395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24355,03/04/2008,1,0,11,03/04/2008,0,1,2,0,74,,0,,4,3,0,0,0,0,07/04/2008,04/04/2008,1007,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
18116,03/04/2008,2,0,0,03/04/2008,0,1,2,0,47,,0,BQ,3,2,0,0,0,0,07/04/2008,11/04/2008,1069,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
60746,03/04/2008,1,0,12,03/04/2008,0,1,2,0,14,,0,,3,1,0,0,0,0,04/04/2008,03/04/2008,674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47181,03/04/2008,2,0,8,03/04/2008,0,3,1,1,45,,0,,4,1,0,1,0,0,07/04/2008,05/04/2008,271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20647,03/04/2008,1,0,5,03/04/2008,0,1,2,0,22,,1,,3,2,0,0,0,0,07/04/2008,04/04/2008,475,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10904,03/04/2008,1,0,9,03/04/2008,0,1,2,0,51,,0,,2,1,0,0,0,1,07/04/2008,04/04/2008,581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47515,03/04/2008,0,0,9,03/04/2008,0,3,0,0,73,,0,,4,1,0,1,0,0,04/04/2008,04/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14220,03/04/2008,1,0,5,03/04/2008,0,1,1,1,73,,0,,1,1,0,0,0,0,17/04/2008,16/04/2008,272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49606,03/04/2008,1,0,4,03/04/2008,0,1,3,0,39,,0,BQ,2,1,0,0,0,0,07/04/2008,0000-00-00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34395,03/04/2008,1,0,12,03/04/2008,0,1,2,0,30,,0,,5,3,0,0,0,0,04/04/2008,03/04/2008,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
38632,03/04/2008,0,0,12,03/04/2008,0,2,0,0,52,,1,,1,3,0,1,0,0,07/04/2008,04/04/2008,1036,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
41423,03/04/2008,0,0,12,03/04/2008,0,1,0,0,34,,0,BO,3,2,0,0,0,0,07/04/2008,04/04/2008,742,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
39500,03/04/2008,0,0,4,03/04/2008,1,1,1,1,22,,0,,3,1,0,0,0,0,07/04/2008,05/04/2008,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3410,03/04/2008,2,0,8,03/04/2008,1,2,1,1,59,,0,,2,1,0,1,0,0,16/04/2008,09/04/2008,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17370,03/04/2008,2,0,4,03/04/2008,0,1,0,0,87,,0,,4,1,0,0,0,0,07/04/2008,04/04/2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5734,03/04/2008,1,0,12,03/04/2008,0,1,0,0,42,,0,CA,2,1,0,0,0,1,07/04/2008,04/04/2008,416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14837,03/04/2008,1,0,12,03/04/2008,0,1,1,1,54,,0,,2,1,0,0,0,0,07/04/2009,10/02/2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14384,03/04/2008,0,0,1,03/04/2008,0,1,1,1,20,,0,,1,1,0,0,0,0,07/04/2008,05/04/2008,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57666,03/04/2008,0,0,4,03/04/2008,0,3,1,1,78,,0,,4,1,0,1,0,0,07/04/2008,04/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56274,03/04/2008,1,0,10,03/04/2008,0,1,0,0,10,,0,,2,1,0,0,0,1,04/04/2008,03/04/2008,215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56444,03/04/2008,1,0,8,03/04/2008,0,1,0,0,86,,0,,3,1,0,0,0,1,17/04/2008,25/04/2008,525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12717,03/04/2008,0,1,11,03/04/2008,0,3,0,0,24,24,0,,4,2,0,1,0,0,07/04/2008,04/04/2008,836,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20860,03/04/2008,0,0,4,03/04/2008,0,2,2,0,40,,0,,5,2,0,1,0,0,04/04/2008,03/04/2008,1730,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
32944,03/04/2008,1,0,2,03/04/2008,0,2,0,0,24,,1,,1,3,0,1,0,0,04/04/2008,03/04/2008,1321,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
20544,03/04/2008,1,0,4,03/04/2008,0,1,2,0,83,,0,,3,1,0,0,0,1,17/04/2008,12/04/2008,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3836,03/04/2008,0,0,12,03/04/2008,0,2,0,0,44,,0,,3,2,0,1,0,0,04/04/2008,03/04/2008,871,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
44325,03/04/2008,1,0,9,03/04/2008,0,1,3,0,72,,0,,3,2,0,0,0,0,07/04/2008,0000-00-00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
30853,03/04/2008,0,0,9,03/04/2008,1,3,1,1,42,,0,,4,1,0,1,0,0,04/04/2008,03/04/2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29029,03/04/2008,0,0,0,03/04/2008,1,3,0,0,96,,0,,4,3,0,1,0,0,07/04/2009,24/04/2008,1096,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
